date,state,fips,cases,deaths
March,Rhode Island,44,66,0
March,South Carolina,45,172,3
March,South Dakota,46,14,1
March,Tennessee,47,312,2
March,Texas,48,547,5
March,Utah,49,138,0
March,Vermont,50,49,2
March,Virgin Islands,78,6,0
March,Virginia,51,152,3
March,Washington,53,1655,95
March,West Virginia,54,12,0
March,Wisconsin,55,281,4
March,Wyoming,56,24,0
March,Alabama,1,157,0
March,Alaska,2,22,0
March,Arizona,4,153,2
March,Arkansas,5,165,0
March,California,6,1851,35
March,Colorado,8,591,7
March,Connecticut,9,327,8
March,Delaware,10,56,0
March,District of Columbia,11,98,1
March,Florida,12,1000,13
March,Georgia,13,620,25
March,Guam,66,27,1
March,Hawaii,15,56,0
March,Idaho,16,47,0
March,Illinois,17,1047,9
March,Indiana,18,204,9
March,Iowa,19,90,0
March,Kansas,20,66,2
March,Kentucky,21,103,3
March,Louisiana,22,837,20
March,Maine,23,89,0
March,Maryland,24,245,3
March,Massachusetts,25,646,5
March,Michigan,26,1033,9
March,Minnesota,27,171,1
March,Mississippi,28,207,1
March,Missouri,29,130,3
March,Montana,30,34,0
March,Nebraska,31,62,0
March,Nevada,32,190,2
March,New Hampshire,33,78,0
March,New Jersey,34,1914,20
March,New Mexico,35,65,0
March,New York,36,15188,142
March,North Carolina,37,269,0
March,North Dakota,38,30,0
March,Ohio,39,351,3
March,Oklahoma,40,67,2
March,Oregon,41,161,5
March,Pennsylvania,42,504,3
March,Puerto Rico,72,23,1
March,Rhode Island,44,83,0
March,South Carolina,45,194,3
March,South Dakota,46,21,1
March,Tennessee,47,424,2
March,Texas,48,639,7
March,Utah,49,182,1
March,Vermont,50,52,2
March,Virgin Islands,78,17,0
March,Virginia,51,219,6
March,Washington,53,1844,97
March,West Virginia,54,16,0
March,Wisconsin,55,382,4
March,Wyoming,56,26,0
March,Alabama,1,196,0
March,Alaska,2,36,0
March,Arizona,4,234,2
March,Arkansas,5,201,0
March,California,6,2240,39
March,Colorado,8,721,10
March,Connecticut,9,415,10
March,Delaware,10,87,0
March,District of Columbia,11,116,2
March,Florida,12,1222,18
March,Georgia,13,800,25
March,Guam,66,29,1
March,Hawaii,15,77,0
March,Idaho,16,50,0
March,Illinois,17,1285,12
March,Indiana,18,264,12
March,Iowa,19,105,0
March,Kansas,20,82,2
March,Kentucky,21,124,3
March,Louisiana,22,1172,34
March,Maine,23,107,0
March,Maryland,24,290,3
March,Massachusetts,25,777,9
March,Michigan,26,1324,16
March,Minnesota,27,235,1
March,Mississippi,28,249,1
March,Missouri,29,183,4
March,Montana,30,45,0
March,Nebraska,31,73,0
March,Nevada,32,265,4
March,New Hampshire,33,101,1
March,New Jersey,34,2844,27
March,New Mexico,35,83,0
March,New York,36,20899,183
March,North Carolina,37,302,0
March,North Dakota,38,32,0
March,Ohio,39,444,6
March,Oklahoma,40,81,2
March,Oregon,41,191,5
March,Pennsylvania,42,644,6
March,Puerto Rico,72,31,2
March,Rhode Island,44,106,0
March,South Carolina,45,299,5
March,South Dakota,46,28,1
March,Tennessee,47,522,2
March,Texas,48,728,7
March,Utah,49,257,1
March,Vermont,50,75,2
March,Virgin Islands,78,17,0
March,Virginia,51,254,6
March,Washington,53,2101,110
March,West Virginia,54,16,0
March,Wisconsin,55,418,5
March,Wyoming,56,28,0
March,Alabama,1,242,0
March,Alaska,2,42,0
March,Arizona,4,326,6
March,Arkansas,5,231,2
March,California,6,2644,52
March,Colorado,8,912,11
March,Connecticut,9,618,12
March,Delaware,10,104,0
March,District of Columbia,11,137,2
March,Florida,12,1467,20
March,Georgia,13,1095,38
March,Guam,66,32,1
March,Hawaii,15,90,0
March,Idaho,16,73,0
March,Illinois,17,1535,16
March,Indiana,18,371,17
March,Iowa,19,124,1
March,Kansas,20,102,3
March,Kentucky,21,157,3
March,Louisiana,22,1388,46
March,Maine,23,118,0
March,Maryland,24,349,4
March,Massachusetts,25,1159,11
March,Michigan,26,1791,24
March,Minnesota,27,264,1
March,Mississippi,28,320,1
March,Missouri,29,255,5
March,Montana,30,51,0
March,Nebraska,31,77,0
March,Nevada,32,315,6
March,New Hampshire,33,108,1
March,New Jersey,34,3675,44
March,New Mexico,35,100,0
March,New York,36,25704,264
March,North Carolina,37,397,0
March,North Dakota,38,37,0
March,Ohio,39,564,8
March,Oklahoma,40,106,3
March,Oregon,41,209,8
March,Pennsylvania,42,851,8
March,Puerto Rico,72,39,2
March,Rhode Island,44,124,0
March,South Carolina,45,342,8
March,South Dakota,46,30,1
March,Tennessee,47,678,2
March,Texas,48,857,11
March,Utah,49,299,1
March,Vermont,50,95,7
March,Virgin Islands,78,17,0
March,Virginia,51,291,7
March,Washington,53,2469,123
March,West Virginia,54,39,0
March,Wisconsin,55,481,5
March,Wyoming,56,37,0
March,Alabama,1,386,1
March,Alaska,2,59,0
March,Arizona,4,402,6
March,Arkansas,5,307,2
March,California,6,3183,68
March,Colorado,8,1086,19
March,Connecticut,9,875,19
March,Delaware,10,119,0
March,District of Columbia,11,183,2
March,Florida,12,1971,23
March,Georgia,13,1385,47
March,Guam,66,32,1
March,Hawaii,15,95,0
March,Idaho,16,123,0
March,Illinois,17,1874,21
March,Indiana,18,484,19
March,Iowa,19,147,1
March,Kansas,20,134,3
March,Kentucky,21,198,5
March,Louisiana,22,1795,65
March,Maine,23,142,0
March,Maryland,24,423,4
March,Massachusetts,25,1838,15
March,Michigan,26,2293,43
March,Minnesota,27,289,1
March,Mississippi,28,376,5
March,Missouri,29,384,8
March,Montana,30,65,0
March,Nebraska,31,84,0
March,Nevada,32,405,10
March,New Hampshire,33,137,1
March,New Jersey,34,4402,62
March,New Mexico,35,113,1
March,New York,36,33117,381
March,North Carolina,37,562,1
March,North Dakota,38,45,0
March,Ohio,39,707,11
March,Oklahoma,40,164,5
March,Oregon,41,266,10
March,Pennsylvania,42,1151,12
March,Puerto Rico,72,51,2
March,Rhode Island,44,132,0
March,South Carolina,45,425,8
March,South Dakota,46,41,1
March,Tennessee,47,806,3
March,Texas,48,1132,13
March,Utah,49,346,1
March,Vermont,50,123,8
March,Virgin Islands,78,17,0
March,Virginia,51,390,9
March,Washington,53,2585,130
March,West Virginia,54,51,0
March,Wisconsin,55,623,7
March,Wyoming,56,49,0
March,Alabama,1,538,3
March,Alaska,2,69,0
March,Arizona,4,508,8
March,Arkansas,5,350,3
March,California,6,4060,83
March,Colorado,8,1432,24
March,Connecticut,9,1012,21
March,Delaware,10,143,1
March,District of Columbia,11,231,3
March,Florida,12,2478,29
March,Georgia,13,1641,56
March,Guam,66,49,1
March,Hawaii,15,106,0
March,Idaho,16,189,3
March,Illinois,17,2538,26
March,Indiana,18,661,23
March,Iowa,19,179,1
March,Kansas,20,173,3
March,Kentucky,21,248,5
March,Louisiana,22,2305,83
March,Maine,23,155,0
March,Maryland,24,581,4
March,Massachusetts,25,2417,25
March,Michigan,26,2877,63
March,Minnesota,27,346,2
March,Mississippi,28,486,6
March,Missouri,29,508,8
March,Montana,30,90,0
March,Nebraska,31,91,0
March,Nevada,32,535,10
March,New Hampshire,33,158,1
March,New Jersey,34,6876,82
March,New Mexico,35,136,1
March,New York,36,39058,502
March,North Carolina,37,639,2
March,North Dakota,38,58,0
March,Ohio,39,867,15
March,Oklahoma,40,248,7
March,Oregon,41,316,11
March,Pennsylvania,42,1690,16
March,Puerto Rico,72,64,2
March,Rhode Island,44,165,0
March,South Carolina,45,456,9
March,South Dakota,46,46,1
March,Tennessee,47,981,3
March,Texas,48,1542,21
March,Utah,49,402,1
March,Vermont,50,158,9
March,Virgin Islands,78,17,0
March,Virginia,51,603,14
March,Washington,53,3208,152
March,West Virginia,54,76,0
March,Wisconsin,55,754,10
March,Wyoming,56,56,0
March,Alabama,1,639,4
March,Alaska,2,85,1
March,Arizona,4,665,15
March,Arkansas,5,385,3
March,California,6,4915,104
March,Colorado,8,1735,31
March,Connecticut,9,1291,27
March,Delaware,10,165,2
March,District of Columbia,11,267,3
March,Florida,12,3198,46
March,Georgia,13,2198,64
March,Guam,66,53,1
March,Hawaii,15,120,0
March,Idaho,16,232,4
March,Illinois,17,3029,37
March,Indiana,18,992,32
March,Iowa,19,236,3
March,Kansas,20,213,4
March,Kentucky,21,302,8
March,Louisiana,22,2746,119
March,Maine,23,168,1
March,Maryland,24,790,5
March,Massachusetts,25,3240,35
March,Michigan,26,3655,93
March,Minnesota,27,398,4
March,Mississippi,28,579,8
March,Missouri,29,670,9
March,Montana,30,121,1
March,Nebraska,31,102,2
March,Nevada,32,621,10
March,New Hampshire,33,187,2
March,New Jersey,34,8825,108
March,New Mexico,35,191,1
March,New York,36,44746,645
March,North Carolina,37,784,3
March,North Dakota,38,68,1
March,Ohio,39,1144,22
March,Oklahoma,40,322,8
March,Oregon,41,415,12
March,Pennsylvania,42,2217,23
March,Puerto Rico,72,79,3
March,Rhode Island,44,203,0
March,South Carolina,45,542,13
March,South Dakota,46,58,1
March,Tennessee,47,1180,6
March,Texas,48,1971,25
March,Utah,49,480,2
March,Vermont,50,184,10
March,Virgin Islands,78,19,0
March,Virginia,51,605,14
March,Washington,53,3770,179
March,West Virginia,54,96,0
March,Wisconsin,55,930,16
March,Wyoming,56,74,0
March,Alabama,1,720,4
March,Alaska,2,102,1
March,Arizona,4,773,15
March,Arkansas,5,409,5
March,California,6,5566,122
March,Colorado,8,2061,44
March,Connecticut,9,1524,33
March,Delaware,10,214,5
March,District of Columbia,11,304,4
March,Florida,12,4038,56
March,Georgia,13,2447,79
March,Guam,66,57,1
March,Hawaii,15,151,0
March,Idaho,16,262,5
March,Illinois,17,3547,50
March,Indiana,18,1239,38
March,Iowa,19,298,3
March,Kansas,20,272,6
March,Kentucky,21,394,9
March,Louisiana,22,3315,137
March,Maine,23,211,1
March,Maryland,24,1066,10
March,Massachusetts,25,4257,44
March,Michigan,26,4634,112
March,Minnesota,27,442,5
March,Mississippi,28,669,13
March,Missouri,29,837,11
March,Montana,30,147,1
March,Nebraska,31,122,2
March,Nevada,32,738,14
March,New Hampshire,33,214,2
March,New Jersey,34,11124,140
March,New Mexico,35,210,2
March,New York,36,53517,935
March,North Carolina,37,972,4
March,North Dakota,38,93,1
March,Northern Mariana Islands,69,2,0
March,Ohio,39,1406,25
March,Oklahoma,40,377,15
March,Oregon,41,480,13
March,Pennsylvania,42,2815,35
March,Puerto Rico,72,100,3
March,Rhode Island,44,239,2
March,South Carolina,45,661,15
March,South Dakota,46,68,1
March,Tennessee,47,1363,6
March,Texas,48,2381,30
March,Utah,49,608,2
March,Vermont,50,211,12
March,Virgin Islands,78,19,0
March,Virginia,51,739,17
March,Washington,53,4311,193
March,West Virginia,54,113,0
March,Wisconsin,55,1042,17
March,Wyoming,56,85,0
March,Alabama,1,830,5
March,Alaska,2,114,2
March,Arizona,4,930,18
March,Arkansas,5,449,6
March,California,6,6321,132
March,Colorado,8,2315,47
March,Connecticut,9,1993,34
March,Delaware,10,232,6
March,District of Columbia,11,342,5
March,Florida,12,4943,60
March,Georgia,13,2683,83
March,Guam,66,58,1
March,Hawaii,15,175,0
March,Idaho,16,310,6
March,Illinois,17,4615,71
March,Indiana,18,1522,40
March,Iowa,19,336,4
March,Kansas,20,333,7
March,Kentucky,21,439,9
March,Louisiana,22,3539,153
March,Maine,23,253,3
March,Maryland,24,1244,11
March,Massachusetts,25,4955,48
March,Michigan,26,5486,132
March,Minnesota,27,504,9
March,Mississippi,28,759,14
March,Missouri,29,902,12
March,Montana,30,161,1
March,Nebraska,31,138,2
March,Nevada,32,920,15
March,New Hampshire,33,258,3
March,New Jersey,34,13386,161
March,New Mexico,35,237,2
March,New York,36,59783,1180
March,North Carolina,37,1166,6
March,North Dakota,38,97,1
March,Northern Mariana Islands,69,2,0
March,Ohio,39,1665,30
March,Oklahoma,40,429,16
March,Oregon,41,549,13
March,Pennsylvania,42,3441,40
March,Puerto Rico,72,127,5
March,Rhode Island,44,294,3
March,South Carolina,45,775,16
March,South Dakota,46,90,1
March,Tennessee,47,1569,7
March,Texas,48,2722,35
March,Utah,49,719,2
March,Vermont,50,235,12
March,Virgin Islands,78,23,0
March,Virginia,51,889,22
March,Washington,53,4897,209
March,West Virginia,54,124,1
March,Wisconsin,55,1120,17
March,Wyoming,56,88,0
March,Alabama,1,947,11
March,Alaska,2,120,2
March,Arizona,4,1169,20
March,Arkansas,5,508,7
March,California,6,7421,147
March,Colorado,8,2628,51
March,Connecticut,9,2571,36
March,Delaware,10,264,7
March,District of Columbia,11,401,9
March,Florida,12,5695,72
March,Georgia,13,3032,103
March,Guam,66,60,1
March,Hawaii,15,204,0
March,Idaho,16,415,7
March,Illinois,17,5070,84
March,Indiana,18,1797,44
March,Iowa,19,424,6
March,Kansas,20,374,9
March,Kentucky,21,480,11
March,Louisiana,22,4024,186
March,Maine,23,275,3
March,Maryland,24,1415,15
March,Massachusetts,25,5752,56
March,Michigan,26,6508,197
March,Minnesota,27,576,10
March,Mississippi,28,848,16
March,Missouri,29,1049,13
March,Montana,30,177,4
March,Nebraska,31,185,3
March,Nevada,32,1044,18
March,New Hampshire,33,314,3
March,New Jersey,34,16636,199
March,New Mexico,35,282,4
March,New York,36,67504,1512
March,North Carolina,37,1303,6
March,North Dakota,38,109,3
March,Northern Mariana Islands,69,2,0
March,Ohio,39,1933,40
March,Oklahoma,40,481,17
March,Oregon,41,607,16
March,Pennsylvania,42,4156,48
March,Puerto Rico,72,174,6
March,Rhode Island,44,408,4
March,South Carolina,45,925,18
March,South Dakota,46,100,1
March,Tennessee,47,1721,13
March,Texas,48,3065,46
March,Utah,49,806,4
March,Vermont,50,256,12
March,Virgin Islands,78,30,0
March,Virginia,51,1020,26
March,Washington,53,5180,221
March,West Virginia,54,145,1
March,Wisconsin,55,1269,20
March,Wyoming,56,96,0
March,Alabama,1,999,14
March,Alaska,2,133,2
March,Arizona,4,1298,24
March,Arkansas,5,564,8
March,California,6,8583,184
March,Colorado,8,2990,69
March,Connecticut,9,3128,69
March,Delaware,10,319,10
March,District of Columbia,11,495,9
March,Florida,12,6742,85
March,Georgia,13,4116,126
March,Guam,66,139,2
March,Hawaii,15,224,1
March,Idaho,16,526,9
March,Illinois,17,5992,107
March,Indiana,18,2177,61
March,Iowa,19,498,7
March,Kansas,20,435,10
March,Kentucky,21,590,18
March,Louisiana,22,5237,240
March,Maine,23,303,5
March,Maryland,24,1662,18
March,Massachusetts,25,6620,89
March,Michigan,26,7629,264
March,Minnesota,27,629,12
March,Mississippi,28,937,20
March,Missouri,29,1350,15
March,Montana,30,198,5
March,Nebraska,31,199,4
March,Nevada,32,1113,26
March,New Hampshire,33,367,3
March,New Jersey,34,18696,267
March,New Mexico,35,315,5
March,New York,36,76211,1929
March,North Carolina,37,1527,10
March,North Dakota,38,126,3
March,Northern Mariana Islands,69,2,0
March,Ohio,39,2199,55
March,Oklahoma,40,566,23
March,Oregon,41,690,18
March,Pennsylvania,42,4997,72
March,Puerto Rico,72,239,8
March,Rhode Island,44,488,8
March,South Carolina,45,1083,22
March,South Dakota,46,107,1
March,Tennessee,47,2049,13
March,Texas,48,3588,57
March,Utah,49,887,5
March,Vermont,50,293,13
March,Virgin Islands,78,30,0
March,Virginia,51,1249,27
March,Washington,53,5293,226
March,West Virginia,54,162,1
March,Wisconsin,55,1351,25
March,Wyoming,56,121,0
April,Alabama,1,1108,28
April,Alaska,2,143,2
April,Arizona,4,1413,29
April,Arkansas,5,624,10
April,California,6,9857,212
April,Colorado,8,3346,80
April,Connecticut,9,3557,85
April,Delaware,10,368,11
April,District of Columbia,11,586,11
April,Florida,12,7769,100
April,Georgia,13,4747,154
April,Guam,66,147,3
April,Hawaii,15,258,1
April,Idaho,16,669,9
April,Illinois,17,6978,146
April,Indiana,18,2578,80
April,Iowa,19,549,9
April,Kansas,20,489,11
April,Kentucky,21,674,20
April,Louisiana,22,6424,275
April,Maine,23,344,7
April,Maryland,24,1985,33
April,Massachusetts,25,7738,122
April,Michigan,26,9292,336
April,Minnesota,27,689,17
April,Mississippi,28,1073,22
April,Missouri,29,1580,21
April,Montana,30,219,5
April,Nebraska,31,249,5
April,Nevada,32,1279,32
April,New Hampshire,33,415,4
April,New Jersey,34,22255,355
April,New Mexico,35,363,6
April,New York,36,84364,2415
April,North Carolina,37,1591,11
April,North Dakota,38,147,3
April,Northern Mariana Islands,69,6,1
April,Ohio,39,2548,65
April,Oklahoma,40,719,30
April,Oregon,41,737,19
April,Pennsylvania,42,5805,78
April,Puerto Rico,72,286,11
April,Rhode Island,44,566,10
April,South Carolina,45,1293,26
April,South Dakota,46,129,1
April,Tennessee,47,2689,23
April,Texas,48,4402,65
April,Utah,49,1012,7
April,Vermont,50,321,16
April,Virgin Islands,78,30,0
April,Virginia,51,1511,18
April,Washington,53,5589,250
April,West Virginia,54,191,2
April,Wisconsin,55,1552,33
April,Wyoming,56,138,0
April,Alabama,1,1270,32
April,Alaska,2,146,2
April,Arizona,4,1600,35
April,Arkansas,5,683,12
April,California,6,11190,247
April,Colorado,8,3728,96
April,Connecticut,9,3824,112
April,Delaware,10,393,12
April,District of Columbia,11,653,12
April,Florida,12,9000,144
April,Georgia,13,5444,176
April,Guam,66,152,3
April,Hawaii,15,283,2
April,Idaho,16,891,9
April,Illinois,17,7695,165
April,Indiana,18,3056,94
April,Iowa,19,614,11
April,Kansas,20,554,14
April,Kentucky,21,747,34
April,Louisiana,22,9152,310
April,Maine,23,376,7
April,Maryland,24,2331,36
April,Massachusetts,25,8966,154
April,Michigan,26,10791,417
April,Minnesota,27,742,18
April,Mississippi,28,1177,26
April,Missouri,29,1834,28
April,Montana,30,241,5
April,Nebraska,31,273,6
April,Nevada,32,1458,38
April,New Hampshire,33,479,5
April,New Jersey,34,25590,539
April,New Mexico,35,403,7
April,New York,36,93360,2963
April,North Carolina,37,1858,17
April,North Dakota,38,159,3
April,Northern Mariana Islands,69,8,1
April,Ohio,39,2903,81
April,Oklahoma,40,879,34
April,Oregon,41,827,21
April,Pennsylvania,42,7021,91
April,Puerto Rico,72,316,12
April,Rhode Island,44,657,12
April,South Carolina,45,1554,31
April,South Dakota,46,165,2
April,Tennessee,47,2868,32
April,Texas,48,4952,80
April,Utah,49,1077,7
April,Vermont,50,338,17
April,Virgin Islands,78,37,0
April,Virginia,51,1706,18
April,Washington,53,6586,272
April,West Virginia,54,217,2
April,Wisconsin,55,1730,37
April,Wyoming,56,154,0
April,Alabama,1,1535,38
April,Alaska,2,156,2
April,Arizona,4,1769,41
April,Arkansas,5,738,12
April,California,6,12569,282
April,Colorado,8,4182,110
April,Connecticut,9,4915,132
April,Delaware,10,450,14
April,District of Columbia,11,757,15
April,Florida,12,10260,169
April,Georgia,13,5967,198
April,Guam,66,154,4
April,Hawaii,15,317,3
April,Idaho,16,1012,10
April,Illinois,17,8904,212
April,Indiana,18,3455,118
April,Iowa,19,699,11
April,Kansas,20,625,19
April,Kentucky,21,762,34
April,Louisiana,22,10299,370
April,Maine,23,432,9
April,Maryland,24,2758,42
April,Massachusetts,25,10402,192
April,Michigan,26,12669,478
April,Minnesota,27,789,22
April,Mississippi,28,1358,29
April,Missouri,29,2113,36
April,Montana,30,262,5
April,Nebraska,31,297,6
April,Nevada,32,1549,43
April,New Hampshire,33,540,7
April,New Jersey,34,29895,647
April,New Mexico,35,495,10
April,New York,36,103689,3716
April,North Carolina,37,2093,23
April,North Dakota,38,173,3
April,Northern Mariana Islands,69,8,1
April,Ohio,39,3312,91
April,Oklahoma,40,989,38
April,Oregon,41,899,22
April,Pennsylvania,42,8420,102
